department,course_id,course_name,quality,num_of_reviews,distribs,layup
FREN,FREN020.02,The Locations of French Culture,0,1,"SOC, W",0
FREN,FREN020.03,Long Live the Revolution,0,0,"INT, LIT, W",0
FREN,FREN020,Interpreting French Cultures,8,1,"SOC, W",1
FREN,FREN021,Introduction to Francophone Literature and Culture,21,4,"NW, LIT",0
FREN,FREN022,Introduction to French Literature I: the Middle Ages and the Renaissance,7,3,"LIT, W",2
FREN,FREN023,Introduction to French Literature II: Neoclassicism and the Eighteenth Century,12,3,"LIT, W",1
FREN,FREN024,Introduction to French Literature and Culture III: Nineteenth Century,16,3,"LIT, W",1
FREN,FREN025,Introduction to French Literature and Culture IV: Twentieth and Twenty-First Centuries,19,7,"LIT, W",2
FREN,FREN029,French Civilization: Study Abroad,7,3,"ART, W",-1
FREN,FREN030,French Literature: Study Abroad,5,1,"LIT, W",-1
FREN,FREN031,The French Language: Study Abroad,5,5,W,1
FREN,FREN035.03,Fifty Shades of Language: Finding pleasure in literary constraints,0,0,,0
FREN,FREN035,The French Language: Introduction to Linguistics and Rhetoric,4,1,,1
FREN,FREN040.02,French and Francophone Poetry from Baudelaire through Césaire,0,1,"LIT, W",0
FREN,FREN040.03,Récits méditerranéens,0,0,"LIT, W",0
FREN,FREN040.04,Classical Comedy: Molière,0,0,"LIT, W",1
FREN,FREN040.05,Acting French,1,0,"ART, W",0
FREN,FREN040.06,"Selfies: autobiographie, autoportrair, autofiction",0,0,"LIT, W",0
FREN,FREN040.07,Constellations of Loss,0,0,"LIT, W",0
FREN,FREN040.08,The French Novel,0,0,W,0
FREN,FREN040,Acting French,15,4,,1
FREN,FREN045.01,Dartmouth Meets the French Enlightenment,1,0,"W, TMV",1
FREN,FREN045.02,The Art and Influence of Conversation,0,0,,0
FREN,FREN045.03,De la motérialité : the Body in 19th-century French Literature,0,0,,0
FREN,FREN045.04,What is the Contemporary?,0,0,"LIT, W",0
FREN,FREN045.05,Between Revolution and Oblivion: The Politics of Literature in Nineteenth-Century France,0,1,"LIT, W",0
FREN,FREN045.06,"Debate, Dialogue and Advice: Launching France on Rhetoric",0,0,,0
FREN,FREN045,Dartmouth Meets the French Enlightenment,6,2,"LIT, W, TMV",1
FREN,FREN050.05,Montaigne and Proust,0,2,"LIT, W",0
FREN,FREN050.06,Michel Foucault et l’Histoire de la sexualité,0,0,,0
FREN,FREN050.07,Baudelaire/Flaubert: Reading Modernity for Filth,0,0,"LIT, W",0
FREN,FREN050,French Literature: Major Figures,7,2,,1
FREN,FREN053.05,French Theory,0,0,"W, TMV",0
FREN,FREN053.06,Human Rights in France,2,1,"W, TMV",0
FREN,FREN053.07,Confrontations with Death in the French Tradition,0,0,"W, TMV",0
FREN,FREN053.08,"Paris, philosophies de l'espace",0,0,"LIT, CI",0
FREN,FREN053,French Thought: Philosophical Issues,10,2,,1
FREN,FREN055.04,India in the French Imagination,0,0,"SOC, W",0
FREN,FREN055.05,"France, 1914-1944: from One War to Another",0,0,"SOC, W",1
FREN,FREN055.06,Politics and French Intellectuals,1,0,"W, TMV",0
FREN,FREN055,French Culture and Politics,14,6,,1
FREN,FREN060,Gender and French Literature,2,1,,1
FREN,FREN070.02,Francophone Literature,1,0,LIT,0
FREN,FREN070.03,Passages and Ambiguous Adventures: Colonial and Postcolonial Questions of Migration and Immigration,0,0,"NW, LIT",0
FREN,FREN070.04,Pourtours mystiques,0,0,,0
FREN,FREN070.05,Mystical and Earthly Love,0,0,"NW, LIT",0
FREN,FREN070,Francophone Literature,1,1,,1
FREN,FREN075.01,Faces of the Criminal,0,0,"ART, W",0
FREN,FREN075.02,Toward a History of French Cinema,0,1,"ART, W",1
FREN,FREN075.03,Cinema and Modern Life,0,0,"ART, W",0
FREN,FREN075,French Film,7,5,"ART, W",1
FREN,FREN078,"Senior Major Workshop: Methods in Reading, Writing and Cultural Analysis",3,1,"LIT, W",1
FREN,FREN080.03,Men Behaving Badly: The Offending Sex in Literature and Music,0,0,"LIT, W",0
FREN,FREN080.04,Color Coding: The Intensive Use of Color in Medieval Media,0,0,"ART, W",0
FREN,FREN080,French Literature and the Other Arts,10,4,"ART, W",0
FREN,FREN081,Seminar,5,3,,1
FREN,FREN087,Honors Thesis Reading and Research,0,0,,1
FREN,FREN089,Honors Seminar,0,0,,1
FILM,FILM001,Introduction to Film: From Script to Screen,94,28,"ART, W",4
FILM,FILM002,Introduction to Television,3,-2,"ART, W",-3
FILM,FILM003,Introduction to Digital Arts and Culture,3,4,W,14
FILM,FILM007.13,Great Screenwriting,0,1,"ART, W",0
FILM,FILM007.14,Mass Media and Democracy,0,1,"SOC, W",0
FILM,FILM007.15,Women & Comedy in Film,2,5,"ART, CI",0
FILM,FILM007.16,Lifestyle Media,0,-1,SOC,3
FILM,FILM007.17,Fame and Hollywood Stardom,0,-1,"ART, W",-1
FILM,FILM007.18,Special Effects,1,2,"ART, W",1
FILM,FILM007.19,Am Silent Film Comedy,2,2,ART,1
FILM,FILM007.20,International Cinema & WWII,0,0,,0
FILM,FILM007,First-Year Seminars in Film and Media Studies,40,11,,1
FILM,FILM010,Special Topics in Film,1,2,,1
FILM,FILM020,Film History I (Silent to Sound),38,3,"ART, W",-2
FILM,FILM021,Film History II (1930-60),19,2,"INT, ART, W",2
FILM,FILM022,Film History III (1960 to 1990),20,4,"INT, ART, W",2
FILM,FILM023,Film History IV (1990-present),1,-1,"INT, ART, W",2
FILM,FILM030,Documentary Videomaking,10,6,"ART, W",-1
FILM,FILM031,Filmmaking I: Basic Elements of Film,22,9,ART,17
FILM,FILM032,Filmmaking II,4,1,ART,2
FILM,FILM033,Writing for the Screen I,19,9,ART,2
FILM,FILM034,Writing for the Screen II,5,4,ART,4
FILM,FILM035,Animation: Principles and Practice,12,4,ART,1
FILM,FILM036.01,Experimental Videomaking (Autobiography),0,0,ART,0
FILM,FILM036.02,Music Video Production,0,0,ART,0
FILM,FILM036.03,TV Production,0,2,,0
FILM,FILM037,Directing for the Camera,6,8,ART,2
FILM,FILM038,Advanced Animation,0,0,ART,0
FILM,FILM039.01,Advanced Videomaking: Documentary and Experimental,0,0,ART,0
FILM,FILM039.02,Digital Cinematography,0,0,ART,0
FILM,FILM039,Advanced Videomaking: Group Documentary,0,0,,0
FILM,FILM040,Theories and Methodologies of Film and Media Studies,15,4,ART,-4
FILM,FILM041.01,Infernal Affairs: Police on Film,0,0,,0
FILM,FILM041.02,"Shades of Noir: Film, Fiction, Politics",0,1,"INT, ART, W",0
FILM,FILM041.04,Ethnographic Film,2,0,"INT, SOC, NW",0
FILM,FILM041.06,Bond and Beyond,0,0,ART,1
FILM,FILM041.07,Cinema and the Graphic Novel,0,3,"ART, W",0
FILM,FILM041.08,The Cinematic City,0,0,"ART, W",0
FILM,FILM041.09,History of Animation,1,3,ART,1
FILM,FILM041.10,Global Gothic,0,2,"NW, ART",1
FILM,FILM041.11,Genre: History of Visual Music,0,0,"ART, W",0
FILM,FILM041.12,Screwball Comedy,0,0,"ART, W",0
FILM,FILM041.13,Women in Musicals,0,0,"ART, W",0
FILM,FILM041.14,The Western,0,0,"ART, W",0
FILM,FILM041.15,20th-Century American Film Comedy,0,0,"ART, W",0
FILM,FILM041.16,Space and Genre,0,0,"ART, W",0
FILM,FILM041.17,Water In the Lake: Real Events for the Imagination,0,0,ART,0
FILM,FILM041.18,Latinx-ploitation,0,0,,0
FILM,FILM041.19,The Musical,0,0,"ART, W",0
FILM,FILM041.20,Special Effects in Film History,0,1,ART,1
FILM,FILM042.02,The French New Wave,2,-1,"ART, W",-2
FILM,FILM042.03,The New Latin American Cinema,2,5,INT,0
FILM,FILM042.08,Asian Animation as Socio-Political Artifact,1,2,"NW, ART",1
FILM,FILM042.09,African Cinema,0,0,,0
FILM,FILM042.13,Global Documentary and Transnational Cinema,0,0,"INT, ART",0
FILM,FILM042.14,Mexican Cinema,1,2,"NW, ART",1
FILM,FILM042.15,"Nothing is True and Everything is Possible: Politics, Media, and Religion in Post-Soviet Russia",0,0,"LIT, W",0
FILM,FILM042.16,Cinema of Black Protest,2,2,"SOC, W",2
FILM,FILM042.17,"Of Golems, Vampires, and Robots: The Haunted Screen of Weimar Cinema (in English)",0,1,"ART, W",0
FILM,FILM042.18,"Migration, Mobility and the Movies: German Film in Global Context",0,0,,0
FILM,FILM042.19,The Middle East in Film: Picturing the Past and Present,1,0,"NW, ART",0
FILM,FILM042.20,The Berlin School,0,0,"ART, W",0
FILM,FILM042.21,Afro/Black Paris in Film and Life,0,0,"INT, SOC, CI",0
FILM,FILM042.22,Moviegoing in America,1,0,"ART, CI",0
FILM,FILM043.01,Women Make Movies: Women and Film Authorship,0,1,"ART, W",-2
FILM,FILM043.02,"Family Matters: Pedro Almodovar, Gender Reversals, and New Communities",1,2,"ART, CI",1
FILM,FILM043.04,Hitchcock,1,4,"ART, W",2
FILM,FILM043.05,Truffaut and Godard,0,0,,0
FILM,FILM044.01,Handmade Cinema,0,0,ART,0
FILM,FILM044.02,Cut and Paste Cinema,0,-1,ART,-1
FILM,FILM044.03,Filming the Landscape,0,0,"ART, W",0
FILM,FILM044.04,Sound: Practice and Theory,1,2,"ART, W",2
FILM,FILM044.06,Storytelling in the Digital Age,3,1,ART,3
FILM,FILM044.07,Docu-Fantasy and the Speculative Narrative in Multi-Ethnic Cinema,0,0,ART,0
FILM,FILM044.08,The Art of Adaptation and Storytelling,0,0,,0
FILM,FILM044.09,Cinematography I: Lighting and Composition,1,1,ART,0
FILM,FILM044.10,Writing for Television,2,0,ART,-1
FILM,FILM044.12,The Idea of Africa,1,-4,"NW, ART",-4
FILM,FILM044,Theory Meets Practice,0,0,,0
FILM,FILM045,U. S. Television History,7,4,"ART, W",2
FILM,FILM046.01,Television and Histories of Gender,0,0,"ART, CI",0
FILM,FILM046.03,Science and Religion in American Media,0,0,,0
FILM,FILM046.04,Broadcast Journalism and Electronic Journalism History,2,-1,"SOC, W",-2
FILM,FILM046.05,Inside the Television Set,0,0,,0
FILM,FILM046.06,Topics in Television: Cop TV,0,0,W,0
FILM,FILM046.07,Television and New Media,2,0,"ART, W",2
FILM,FILM046.08,"Television Without Borders: Local Communities, Global Audiences",0,0,"INT, ART, W",0
FILM,FILM046.09,Critical Approaches to Media Production,0,0,ART,0
FILM,FILM047.01,Video Mashups,6,5,ART,3
FILM,FILM047.02,Theory &Practice; of Editing,0,1,ART,0
FILM,FILM047.03,Sonic Landscapes,0,0,"INT, NW, ART",0
FILM,FILM047.05,History of Documentary,0,1,"ART, W",0
FILM,FILM047.06,"Audio-Vision: Film, Music, Sound",0,0,"NW, ART",0
FILM,FILM047.07,Migration Stories,0,0,"INT, ART, CI",0
FILM,FILM047.08,Cut and Paste Animation,0,0,,0
FILM,FILM047.09,The Cinematic City,0,0,ART,0
FILM,FILM047.16,Film Festivals,0,0,ART,0
FILM,FILM047.17,Race and Place,0,0,ART,0
FILM,FILM047.18,Handmade Cinema,0,0,,0
FILM,FILM047.19,Krieger's Virtual Girlfriend: Japanese Anime and the idea of the Post-human,0,2,"NW, ART",0
FILM,FILM047.20,Curating and Microcinema,0,0,ART,0
FILM,FILM047.21,Scenes from the City: Urbanism and Modern American Visual Culture,0,0,"SOC, CI",0
FILM,FILM047.22,Buddhism and Film,1,0,"NW, TMV",0
FILM,FILM047.23,Berlin--New York--Hollywood: A Cultural History of Exile,0,0,,0
FILM,FILM047.24,Race & Gender in American Film,3,0,"ART, W",-1
FILM,FILM047.25,Black Noir,0,0,"LIT, W",0
FILM,FILM047.26,Film and Fashion: Dressing the Part,0,0,"ART, W",-1
FILM,FILM047.27,The Hollywood Studio System,0,0,"ART, W",0
FILM,FILM047.28,Queer Cinema,0,2,"ART, CI",1
FILM,FILM047.29,Latinx Stage and Screen,0,0,,0
FILM,FILM047.30,Black Looks: A Survey of Race and Representation in Cinema and Visual Media,0,0,,0
FILM,FILM047.31,Sounding Out Power and Dissent,0,0,,0
FILM,FILM047.32,Sounds of Totalitarianism and Resistance,0,0,"ART, W",0
FILM,FILM047.33,Performing Histories & Us,0,0,"ART, CI",0
FILM,FILM048.01,The Map,0,0,ART,0
FILM,FILM048.02,Video Art,0,0,ART,0
FILM,FILM048.03,Data and Bodies,1,1,SOC,1
FILM,FILM048.04,Social Justice and Computing,0,1,SOC,0
FILM,FILM048,The Map,0,0,,1
FILM,FILM049.02,Black Theatre & Storytelling Workshop in XR: Reimagining The Purple Flower (1928),0,0,"ART, CI",0
FILM,FILM049,Practicum in Digital Culture and New Media Technologies,0,0,,1
FILM,FILM050.01,Cinematic Mirrors: Reflexivity and Authorship in Global Film History,2,2,"INT, ART",-1
FILM,FILM050.02,"Race, Media, Celebrity",0,0,"ART, CI",1
FILM,FILM050.03,Topics in Film Theory: Exploring the Archive,0,0,"ART, W",0
FILM,FILM050.04,Video Games and the Meaning of Life,2,6,"TMV, CI",5
FILM,FILM050,Topics in Media Theory,0,0,ART,0
FILM,FILM051,Game Design Studio,1,-2,TAS,-5
FILM,FILM080,Independent Study,0,0,,1
FILM,FILM093,Major Project,0,0,,1
FILM,FILM095,Honors Project I,0,0,,1
FILM,FILM096,Honors Project II,0,0,,0
ENVS,ENVS002,Introduction to Environmental Science,173,46,SCI,11
ENVS,ENVS003,Environment and Society,61,44,SOC,31
ENVS,ENVS007.02,Conservation&Sustainability,4,-7,INT,-8
ENVS,ENVS007.03,Ecopsychology,1,2,TMV,0
ENVS,ENVS007.04,COVER Stories,1,4,SOC,0
ENVS,ENVS007.11,Low Carbon Society,0,0,"INT, SOC",0
ENVS,ENVS007.12,Writing Natural History,0,0,SCI,0
ENVS,ENVS007.13,Putting a Price on the Planet,1,2,SOC,1
ENVS,ENVS007.14,Hidden From View,1,1,SOC,1
ENVS,ENVS007.15,Future of Food,3,6,SCI,3
ENVS,ENVS007.16,Invasive Species,2,2,SOC,2
ENVS,ENVS007.17,Nature-based Solutions,3,4,,3
ENVS,ENVS007,First-Year Seminars in Environmental Studies,70,11,,1
ENVS,ENVS010,Introduction to Environmental Statistics,0,-1,QDS,2
ENVS,ENVS011,Humans and Nature in America,0,1,"LIT, W",1
ENVS,ENVS012,Energy and the Environment,40,7,TAS,0
ENVS,ENVS014,Sustainable Food Systems,2,5,TAS,2
ENVS,ENVS015,Environmental Issues of the Earth's Cold Regions,23,21,TAS,19
ENVS,ENVS016,"Business, Growth, and the Environment",2,2,"INT, SOC",1
ENVS,ENVS017,Marine Policy,20,23,SOC,21
ENVS,ENVS018,Indigenous Environmental Studies,5,9,"NW, TMV",6
ENVS,ENVS019,Encountering Forests,0,1,,1
ENVS,ENVS020,Conservation of Biodiversity,25,0,TAS,-8
ENVS,ENVS025,Agroecology,28,10,TLA,8
ENVS,ENVS026,Soil Ecological Systems,2,5,SCI,-1
ENVS,ENVS028,Global Environmental Health,20,9,TAS,0
ENVS,ENVS030,Global Environmental Science,10,4,SCI,0
ENVS,ENVS039,"Natural Resources, Development, and the Environment",22,2,SOC,3
ENVS,ENVS040.01,Community-Based Natural Resource Management I – Fisheries,0,1,SOC,0
ENVS,ENVS040,Foreign Study in Environmental Problems I,8,2,SOC,0
ENVS,ENVS042.01,"Community-Based Natural Resource Management II – Forests, Forestry and Carbon",0,1,TAS,0
ENVS,ENVS042,Foreign Study in Environmental Problems II,7,-1,INT,0
ENVS,ENVS044,Environment and Politics in Southeast Asia,31,3,"INT, SOC, NW",3
ENVS,ENVS045,"Colonialism, Development, and the Environment in Africa and Asia",2,0,"INT, SOC, NW",1
ENVS,ENVS050,Environmental Problem Analysis and Policy Formulation,4,3,SOC,1
ENVS,ENVS053,Science for Sustainable Systems,2,1,,1
ENVS,ENVS055,Ecological Economics,5,7,SOC,-4
ENVS,ENVS056,Environmental Economics and Governance,8,1,SOC,3
ENVS,ENVS060,Environmental Law,24,13,SOC,5
ENVS,ENVS061,Evolutionary Environmental Governance,2,-2,SOC,-2
ENVS,ENVS065,Global Environmental Politics,27,4,INT,-2
ENVS,ENVS067,Political Ecology,6,12,"INT, SOC",4
ENVS,ENVS070,Environmental Policy Research Workshop,0,0,,1
ENVS,ENVS072,Nature Writers,3,1,"LIT, W",1
ENVS,ENVS079,The Soil Resource,1,1,SLA,1
ENVS,ENVS080.01,Arctic Environmental Change,5,4,TAS,2
ENVS,ENVS080.02,Writing Our Way Home: The Writing that Sustains Us,0,1,"LIT, CI",0
ENVS,ENVS080.03,Regenerative Design of the Built Environment,0,0,,0
ENVS,ENVS080.08,The Practice of Science Policy & Diplomacy,8,14,SOC,16
ENVS,ENVS080.09,Spatial Thinking in Ecology and Conservation,0,0,TAS,0
ENVS,ENVS080.10,Coupled Human-Natural Systems: Theory and Practice,1,1,QDS,0
ENVS,ENVS080.11,Social Ecological Systems: Theory and Methods,4,4,TAS,0
ENVS,ENVS080.12,The Green New Deal,6,0,SOC,-2
ENVS,ENVS080.13,Just Transitions in Agriculture: Theory and Practice,1,0,SOC,0
ENVS,ENVS080.14,"Environment, Media and Communication",0,0,,0
ENVS,ENVS080.15,EU Energy Policy,1,5,"INT, SOC",1
ENVS,ENVS083,Environmental Social Science Research Methods,0,0,,1
ENVS,ENVS084.01,"Community-Based Natural Resource Management III – Farms, soils and social-ecological transitions",0,1,SOC,0
ENVS,ENVS084.02,CBNRM III: Indep Research,0,0,,0
ENVS,ENVS084,Seminar on Environmental Issues of Southern Africa,8,3,NW,3
ENVS,ENVS085,"Land, Love & Kinship: A Seminar on Indigenous Environmental Knowledges",0,1,TMV,0
ENVS,ENVS089,"Soils, Forests and Food",2,1,SCI,1
ENVS,ENVS090,Independent Study and Research,0,0,,1
ENVS,ENVS091,Thesis Research in Environmental Studies I,0,0,,1
ENVS,ENVS092,Thesis Research in Environmental Studies II,0,0,,0
ENGS,ENGS001.01,Mathematical Concepts in Engineering,1,1,TAS,0
ENGS,ENGS001,Everyday Technology,4,16,TLA,4
ENGS,ENGS002,"Integrated Design: Engineering, Architecture, and Building Technology",28,33,TAS,36
ENGS,ENGS003,Materials: The Substance of Civilization,6,62,TAS,14
ENGS,ENGS004,Technology of Cyberspace,5,6,TAS,9
ENGS,ENGS005,Healthcare and Biotechnology in the 21st Century,4,59,TAS,13
ENGS,ENGS006,Technology and Biosecurity,1,11,TAS,7
ENGS,ENGS007.02,Climate Change,3,2,SCI,3
ENGS,ENGS007.05,Perspectives: Med Imaging,0,1,TAS,0
ENGS,ENGS007.06,Sustainability Revolution,0,0,TAS,0
ENGS,ENGS007.08,Energy Sustainability,7,3,,1
ENGS,ENGS007,First-Year Seminars in Engineering Sciences,0,44,TAS,0
ENGS,ENGS008,Materials in Sports Equipment,4,7,TAS,13
ENGS,ENGS009,Everyday Technology,2,2,TLA,2
ENGS,ENGS010,The Science and Engineering of Digital Imaging,0,21,,17
ENGS,ENGS011,The Way Things Work: A Visual Introduction to Engineering,19,5,"ART, TAS",21
ENGS,ENGS012,Design Thinking,120,50,TAS,-56
ENGS,ENGS013,Virtual Medicine and Cybercare,18,29,TAS,38
ENGS,ENGS014,The Science and Engineering of Music,0,0,TAS,1
ENGS,ENGS015.01,Senior Design Challenge I,0,0,TAS,0
ENGS,ENGS015.02,Senior Design Challenge II,0,0,TAS,0
ENGS,ENGS015.03,The Ecosystem for Bio-Innovation,2,0,TAS,0
ENGS,ENGS015.04,Computing Before Electronics,1,0,TLA,0
ENGS,ENGS015,Undergraduate Investigations in Engineering,0,0,TAS,1
ENGS,ENGS016,Biomedical Engineering for Global Health,0,0,TAS,1
ENGS,ENGS017.04,"Making Music: The Art, Science, and Symbolism of Musical Instruments",2,0,"NW, ART",-3
ENGS,ENGS017,Electronics for Musicians,0,0,TLA,0
ENGS,ENGS018,System Dynamics in Policy Design and Analysis,16,6,TAS,3
ENGS,ENGS019.01,Future of Energy Systems,1,3,TAS,1
ENGS,ENGS019,Microchips in Everyday Life,0,0,TLA,1
ENGS,ENGS020,Introduction to Scientific Computing,82,76,TAS,-31
ENGS,ENGS021,Introduction to Engineering,67,102,TAS,-24
ENGS,ENGS022,Systems,34,80,"TAS, TLA",-38
ENGS,ENGS023,Distributed Systems and Fields,6,40,TAS,-25
ENGS,ENGS024,Science of Materials,8,23,TLA,4
ENGS,ENGS025,Introduction to Thermodynamics,5,35,TAS,-1
ENGS,ENGS026,Control Theory,8,13,TAS,-7
ENGS,ENGS027,Discrete and Probabilistic Systems,5,17,TAS,2
ENGS,ENGS028,Embedded Systems,5,4,TLA,0
ENGS,ENGS030,Biological Physics,3,2,"SCI, TAS",2
ENGS,ENGS031,Digital Electronics,21,13,TLA,-13
ENGS,ENGS032,Electronics: Introduction to Linear and Digital Circuits,8,13,TLA,-1
ENGS,ENGS033,Solid Mechanics,21,53,TLA,-5
ENGS,ENGS034,Fluid Mechanics,4,11,TLA,0
ENGS,ENGS035,Biotechnology and Biochemical Engineering,10,21,"TAS, TLA",0
ENGS,ENGS036,Chemical Engineering,4,9,TAS,-3
ENGS,ENGS037,Introduction to Environmental Engineering,16,39,TAS,17
ENGS,ENGS041,Sustainability and Natural Resource Management,4,10,TAS,4
ENGS,ENGS043,Environmental Transport and Fate,1,3,TAS,1
ENGS,ENGS044,Sustainable Design,3,8,TAS,0
ENGS,ENGS045,Sustainable Urban Systems,0,0,TAS,0
ENGS,ENGS046,Advanced Hydrology,0,0,TAS,1
ENGS,ENGS050,Software Design and Implementation,2,2,TLA,-7
ENGS,ENGS052,Introduction to Operations Research,1,11,TAS,0
ENGS,ENGS056,Introduction to Biomedical Engineering,7,11,"TAS, TLA",2
ENGS,ENGS057,Intermediate Biomedical Engineering,0,0,TAS,1
ENGS,ENGS058,Introduction to Protein Engineering,3,1,TAS,1
ENGS,ENGS059,Basic Biological Circuit Engineering,2,0,TLA,1
ENGS,ENGS060,Introduction to Solid-State Electronic Devices,1,2,TLA,-2
ENGS,ENGS061,Intermediate Electrical Circuits,0,0,TLA,2
ENGS,ENGS062,Microprocessors in Engineered Systems,6,6,TLA,7
ENGS,ENGS064,Engineering Electromagnetics,1,1,TAS,0
ENGS,ENGS065,Engineering Software Design,0,1,TAS,0
ENGS,ENGS066,Discrete Mathematics in Computer Science,1,2,QDS,2
ENGS,ENGS067,Programming Parallel Systems,-1,0,TLA,0
ENGS,ENGS068,Introduction to Communication Systems,1,1,TAS,1
ENGS,ENGS069,Smartphone Programming,0,0,TAS,1
ENGS,ENGS071,Structural Analysis,2,0,TAS,1
ENGS,ENGS072,Applied Mechanics: Dynamics,1,1,TAS,-3
ENGS,ENGS073,Materials Processing and Selection,2,1,TLA,1
ENGS,ENGS075,Product Design,3,2,TAS,2
ENGS,ENGS076,Machine Engineering,3,27,TAS,-2
ENGS,ENGS084,Reading Course,0,0,,1
ENGS,ENGS085.04,Hybrid Powertrain System Design,0,0,,0
ENGS,ENGS085.05,Biological Circuit Engg I,0,0,,0
ENGS,ENGS085.06,Biological Circuit Engg II,0,0,,0
ENGS,ENGS085.07,Practical Electrified Vehicle Engineering,0,0,TAS,0
ENGS,ENGS085.08,Embedded Systems,6,3,,2
ENGS,ENGS085.09,Introduction to Computational Materials Science and Engineering,0,0,,0
ENGS,ENGS085,Special Topics,2,1,,1
ENGS,ENGS086,Independent Project,0,0,,1
ENGS,ENGS087,Undergraduate Investigations,0,0,,1
ENGS,ENGS088,Honors Thesis,0,0,,1
ENGS,ENGS089,Engineering Design Methodology and Project Initiation,-1,4,,0
